Date,Open,High,Low,Close,Volume
2017-07-31,12303.55,13032.44,12303.55,12944.97,11881784
2017-08-01,12828.35,13032.44,12711.73,12944.97,6095639
2017-08-02,12740.88,13382.3,12624.26,13090.75,11711576
2017-08-03,13061.59,13411.46,13061.59,13353.14,7645407
2017-08-04,13353.14,13353.14,13061.59,13061.59,4400444
2017-08-07,12944.97,13149.06,12944.97,13119.9,5556991
2017-08-08,13178.21,13236.52,13061.59,13178.21,5424802
2017-08-09,12886.66,12886.66,11895.38,11895.38,16604986
2017-08-10,11778.76,12128.62,11312.27,11837.07,7701248
2017-08-11,11778.76,11895.38,11545.51,11837.07,4183400
2017-08-14,11837.07,12128.62,11662.13,12128.62,2978733
2017-08-15,12099.46,12128.62,11837.07,11837.07,3059679
2017-08-16,11837.07,11895.38,11545.51,11662.13,3432594
2017-08-17,11662.13,11749.6,11137.34,11195.65,9672069
2017-08-18,11079.03,11662.13,10962.41,11516.36,3859703
2017-08-21,11516.36,11574.67,11195.65,11458.05,1762592
2017-08-22,11428.89,11428.89,11166.49,11166.49,3085917
2017-08-23,11166.49,11370.58,11108.18,11312.27,2023744
2017-08-24,11341.43,11603.82,11312.27,11545.51,3458302
2017-08-25,11603.82,11720.45,11487.2,11516.36,3043832
2017-08-28,11516.36,11603.82,11399.74,11458.05,2040122
2017-08-29,11458.05,11603.82,11428.89,11458.05,2806209
2017-08-30,11487.2,11487.2,11283.12,11283.12,2964807
2017-08-31,11312.27,12070.31,11283.12,12070.31,9297353
2017-09-01,12303.55,12595.11,12099.46,12274.4,6470322
2017-09-05,12245.24,12245.24,12012.0,12216.09,3034862
2017-09-06,12070.31,12186.93,11924.53,12012.0,4524418
2017-09-07,11982.84,12361.86,11982.84,12157.78,4096521
2017-09-08,12157.78,12157.78,11866.22,11866.22,3756154
2017-09-11,11778.76,12012.0,11662.13,11778.76,2736050
2017-09-12,11720.45,12070.31,11691.29,11953.69,1863568
2017-09-13,12041.15,12070.31,11866.22,11953.69,1484974
2017-09-14,11866.22,12157.78,11837.07,12041.15,2795834
2017-09-15,12041.15,12041.15,11866.22,11895.38,1306208
2017-09-18,11895.38,12070.31,11866.22,11953.69,3202671
2017-09-19,12012.0,12157.78,11924.53,12041.15,3038481
2017-09-20,12041.15,12041.15,11895.38,11953.69,2484432
2017-09-21,11895.38,12186.93,11866.22,12157.78,6075353
2017-09-22,12070.31,12186.93,12012.0,12012.0,2639618
2017-09-25,12012.0,12041.15,11837.07,11895.38,2223725
2017-09-26,11895.38,12012.0,11866.22,11895.38,2401410
2017-09-27,11895.38,11953.69,11778.76,11778.76,2178193
2017-09-28,11778.76,11895.38,11458.05,11458.05,4494612
2017-09-29,11458.05,11574.67,11428.89,11428.89,3510813
2017-10-02,11428.89,11662.13,11428.89,11487.2,2257046
2017-10-03,11545.51,11778.76,11487.2,11574.67,4711005
2017-10-04,11603.82,11778.76,11574.67,11691.29,3084442
2017-10-05,11778.76,11807.91,11574.67,11603.82,2280834
2017-10-06,11574.67,11778.76,11545.51,11632.98,4308335
2017-10-09,11778.76,11837.07,11662.13,11662.13,3312394
2017-10-10,11662.13,11778.76,11632.98,11662.13,1348138
2017-10-11,11720.45,11924.53,11691.29,11837.07,3522937
